"country","project","id","year","month","date","site","treatment","plot_id","functional_group","family","name_2020","genus","species","individual_nr","plant_height_cm","nr_leaves","bulk","wet_mass_total_g","leaf_thickness_1_mm","leaf_thickness_2_mm","leaf_thickness_3_mm","dry_mass_total_g","number_leaves_scan","leaf_area_total_cm2","wet_mass_g","dry_mass_g","leaf_area_cm2","sla_cm2_g","ldmc","leaf_thickness_ave_mm","area_flag","dry_flag","wet_flag"
"PE","PFTC5","AYH7143",2020,"March","2020-03-14","TRE","C",5,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",2,3.8,4,NA,0.101,0.227,0.206,0.238,0.0277,1,2.866,0.02525,0.006925,0.7165,103.465703971119,0.274257425742574,0.223666666666667,NA,NA,NA
"PE","PFTC5","CQA1732",2020,"March","2020-03-14","TRE","C",3,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",1,21,4,NA,0.236,0.296,0.291,0.303,0.1034,2,9.605,0.059,0.02585,2.40125,92.8916827852998,0.438135593220339,0.296666666666667,NA,NA,NA
"PE","PFTC5","CPJ4884",2020,"March","2020-03-14","TRE","C",2,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",1,2.3,4,NA,0.13,0.321,0.302,0.271,0.0378,3,3.403,0.0325,0.00945,0.85075,90.026455026455,0.290769230769231,0.298,NA,NA,NA
"PE","PFTC5","AYB2119",2020,"March","2020-03-14","TRE","C",2,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",2,7,2,"5",0.059,0.392,0.411,0.395,0.0254,5,1.838,0.0295,0.0127,0.919,72.3622047244095,0.430508474576271,0.399333333333333,NA,NA,NA
"PE","PFTC5","AYC0583",2020,"March","2020-03-14","TRE","C",2,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",2,7,3,"5",0.054,0.409,0.367,0.42,0.0235,6,1.839,0.018,0.00783333333333333,0.613,78.2553191489362,0.435185185185185,0.398666666666667,NA,NA,NA
"PE","PFTC5","CXC6033",2020,"March","2020-03-14","TRE","C",2,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",1,2.5,5,NA,0.115,0.271,0.252,0.249,0.0319,2,2.62,0.023,0.00638,0.524,82.1316614420063,0.277391304347826,0.257333333333333,NA,NA,NA
"PE","PFTC5","CMF3497",2020,"March","2020-03-14","TRE","C",2,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",1,8,5,NA,0.077,0.498,0.508,0.509,0.035,3,1.902,0.0154,0.007,0.3804,54.3428571428571,0.454545454545455,0.505,NA,NA,NA
"PE","PFTC5","CHU2037",2020,"March","2020-03-14","TRE","C",4,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",1,14,4,NA,0.096,0.378,0.391,0.435,0.0363,6,6.082,0.024,0.009075,1.5205,167.548209366391,0.378125,0.401333333333333,NA,NA,NA
"PE","PFTC5","CJZ6289",2020,"March","2020-03-14","TRE","C",3,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",1,11,2,"5",0.056,0.267,0.303,0.335,0.0275,6,2.325,0.028,0.01375,1.1625,84.5454545454545,0.491071428571429,0.301666666666667,NA,NA,NA
"PE","PFTC5","CLI2719",2020,"March","2020-03-14","TRE","BB",2,"Woody","Ericaceae","Pernettya prostrata","Pernettya","prostrata",2,2,NA,"5",0.178,0.393,0.392,0.375,0.0585,7,5.403,NA,NA,NA,NA,NA,0.386666666666667,NA,NA,NA
"PE","PFTC5","CHQ3814",2020,"March","2020-03-14","TRE","C",4,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",1,14,3,NA,0.053,0.358,0.34,0.359,0.0214,6,3.744,0.0176666666666667,0.00713333333333333,1.248,174.953271028037,0.40377358490566,0.352333333333333,NA,NA,NA
"PE","PFTC5","CNQ6002",2020,"March","2020-03-14","TRE","C",2,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",1,7,2,NA,0.041,0.202,0.2,0.175,0.0109,1,1.802,0.0205,0.00545,0.901,165.321100917431,0.265853658536585,0.192333333333333,NA,NA,NA
"PE","PFTC5","AIZ2577",2020,"March","2020-03-12","QUE","BB",3,"Gramminoid","Cyperaceae","Carex pygmaea","Carex","pygmaea",2,4.1,NA,"3",0.032,0.115,0.117,0.084,0.019,5,2.426,NA,NA,NA,NA,NA,0.105333333333333,NA,NA,NA
"PE","PFTC5","BWB8893",2020,"March","2020-03-12","QUE","BB",3,"Gramminoid","Poaceae","Agrostis foliata","Agrostis","foliata",1,7,NA,"10",0.082,0.276,0.254,0.219,0.0298,13,4.26,NA,NA,NA,NA,NA,0.249666666666667,NA,NA,NA
"PE","PFTC5","AYU4285",2020,"March","2020-03-12","QUE","BB",5,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",1,3.2,NA,"5",0.084,0.304,0.282,0.366,0.0323,6,2.631,NA,NA,NA,NA,NA,0.317333333333333,NA,NA,NA
"PE","PFTC5","AJY0858",2020,"March","2020-03-12","QUE","BB",1,"Forb","Asteraceae","Gamochaeta coarctata","Gamochaeta","coarctata",3,3.5,NA,"2",0.02,0.201,0.199,0.147,0.0076,4,1.299,NA,NA,NA,NA,NA,0.182333333333333,NA,NA,NA
"PE","PFTC5","AWF9650",2020,"March","2020-03-12","QUE","BB",1,"Forb","Apiaceae","Oreomyrrhis andicola","Oreomyrrhis","andicola",1,3,2,NA,0.126,0.122,0.135,0.188,0.0325,6,4.203,0.063,0.01625,2.1015,129.323076923077,0.257936507936508,0.148333333333333,NA,NA,NA
"PE","PFTC5","AYR2897",2020,"March","2020-03-12","QUE","BB",5,"Woody","Hypericaceae","Hypericum andinum","Hypericum","andinum",3,3.3,1,NA,0.023,0.153,0.138,0.115,0.0102,65,1.571,0.023,0.0102,1.571,154.019607843137,0.443478260869565,0.135333333333333,NA,NA,NA
"PE","PFTC5","AJT3939",2020,"March","2020-03-12","QUE","BB",1,"Forb","Asteraceae","Gamochaeta coarctata","Gamochaeta","coarctata",5,2.9,NA,"3",0.02,0.118,0.214,0.156,0.0102,6,2.586,NA,NA,NA,NA,NA,0.162666666666667,"Area estimated",NA,NA
"PE","PFTC5","BWW2337",2020,"March","2020-03-12","QUE","BB",5,"Gramminoid","Juncaceae","Luzula racemosa","Luzula","racemosa",1,8.1,NA,"1",0.086,0.187,0.164,0.168,0.0329,1,4.268,NA,NA,NA,NA,NA,0.173,NA,NA,NA
"PE","PFTC5","BUR9600",2020,"March","2020-03-12","QUE","BB",3,"Gramminoid","Poaceae","Agrostis breviculmis","Agrostis","breviculmis",3,2,NA,"5",0.008,0.137,0.107,0.114,0.0033,6,0.443,NA,NA,NA,NA,NA,0.119333333333333,NA,NA,NA
"PE","PFTC5","BXS0867",2020,"March","2020-03-12","QUE","BB",3,"Gramminoid","Poaceae","Agrostis foliata","Agrostis","foliata",2,7,NA,"11",0.052,0.138,0.13,0.141,0.0218,13,2.661,NA,NA,NA,NA,NA,0.136333333333333,NA,NA,NA
"PE","PFTC5","CBO9016",2020,"March","2020-03-12","QUE","BB",5,"Gramminoid","Poaceae","Calamagrostis tarmensis","Calamagrostis","tarmensis",3,13,NA,"3",0.038,0.255,0.19,0.206,0.0254,4,4.604,NA,NA,NA,NA,NA,0.217,NA,NA,NA
"PE","PFTC5","BUJ1931",2020,"March","2020-03-12","QUE","BB",1,"Gramminoid","Poaceae","Calamagrostis tarmensis","Calamagrostis","tarmensis",2,19,NA,NA,0.009,0.216,0.203,0.227,0.0318,6,3.046,NA,NA,NA,NA,NA,0.215333333333333,NA,NA,NA
"PE","PFTC5","BUN7653",2020,"March","2020-03-12","QUE","BB",1,"Gramminoid","Poaceae","Calamagrostis tarmensis","Calamagrostis","tarmensis",1,11,NA,"5",0.073,0.185,0.174,0.175,0.0398,5,3.069,NA,NA,NA,NA,NA,0.178,NA,NA,NA
"PE","PFTC5","BUF4137",2020,"March","2020-03-12","QUE","BB",5,"Gramminoid","Juncaceae","Luzula racemosa","Luzula","racemosa",2,5.6,NA,"1",0.035,0.396,0.459,0.395,0.0162,2,1.378,NA,NA,NA,NA,NA,0.416666666666667,NA,NA,NA
"PE","PFTC5","ATU6733",2020,"March","2020-03-12","QUE","BB",1,"Forb","Apiaceae","Oreomyrrhis andicola","Oreomyrrhis","andicola",1,3,3,"1",0.076,0.168,0.144,0.53,0.023,1,2.692,0.0253333333333333,0.00766666666666667,0.897333333333333,117.04347826087,0.302631578947368,0.280666666666667,NA,NA,NA
"PE","PFTC5","BUV5121",2020,"March","2020-03-12","QUE","BB",3,"Gramminoid","Poaceae","Agrostis breviculmis","Agrostis","breviculmis",2,3.5,NA,"5",0.008,0.163,0.146,0.129,0.0041,5,0.595,NA,NA,NA,NA,NA,0.146,NA,NA,NA
"PE","PFTC5","BUZ7503",2020,"March","2020-03-12","QUE","BB",3,"Gramminoid","Poaceae","Agrostis breviculmis","Agrostis","breviculmis",1,3,NA,"5",0.008,0.14,0.113,0.16,0.031,6,0.505,NA,NA,NA,NA,NA,0.137666666666667,NA,NA,NA
"PE","PFTC5","AXG1693",2020,"March","2020-03-12","QUE","BB",1,"Gramminoid","Poaceae","Calamagrostis tarmensis","Calamagrostis","tarmensis",3,20,NA,"5",0.069,0.193,0.209,0.195,0.0389,6,2.323,NA,NA,NA,NA,NA,0.199,NA,NA,NA
"PE","PFTC5","BVT7166",2020,"March","2020-03-12","QUE","BB",5,"Gramminoid","Poaceae","Calamagrostis tarmensis","Calamagrostis","tarmensis",2,12,NA,"3",0.03,0.116,0.107,0.109,0.0279,5,1.104,NA,NA,NA,NA,NA,0.110666666666667,NA,NA,NA
"PE","PFTC5","BWU0902",2020,"March","2020-03-12","QUE","BB",1,"Gramminoid","Poaceae","Calamagrostis anemona","Calamagrostis","anemona",3,18,NA,"5",0.096,0.16,0.181,0.246,0.0467,5,2.905,NA,NA,NA,NA,NA,0.195666666666667,NA,NA,NA
"PE","PFTC5","BWQ1330",2020,"March","2020-03-12","QUE","BB",1,"Gramminoid","Poaceae","Calamagrostis anemona","Calamagrostis","anemona",2,12.9,NA,"5",0.04,0.131,0.144,0.115,0.0259,8,1.624,NA,NA,NA,NA,NA,0.13,NA,NA,NA
"PE","PFTC5","BWM3403",2020,"March","2020-03-12","QUE","BB",1,"Gramminoid","Poaceae","Calamagrostis anemona","Calamagrostis","anemona",1,15,NA,"6",0.045,0.126,0.122,0.123,0.0262,8,1.78,NA,NA,NA,NA,NA,0.123666666666667,NA,NA,NA
"PE","PFTC5","CDJ7438",2020,"March","2020-03-12","QUE","BB",4,"Gramminoid","Poaceae","Calamagrostis anemona","Calamagrostis","anemona",2,22.5,NA,"5",0.079,0.131,0.121,0.114,0.039,7,3.964,NA,NA,NA,NA,NA,0.122,NA,NA,NA
"PE","PFTC5","AIX0192",2020,"March","2020-03-12","QUE","BB",1,"Forb","Oxalidaceae","Oxalis oreocharis","Oxalis","oreocharis",1,4,2,NA,0.022,0.167,0.119,0.059,0.0041,2,0.591,0.011,0.00205,0.2955,144.146341463415,0.186363636363636,0.115,NA,NA,NA
"PE","PFTC5","AKO4652",2020,"March","2020-03-12","QUE","BB",4,"Gramminoid","Cyperaceae","Carex pygmaea","Carex","pygmaea",3,4.5,NA,"3",0.06,0.191,0.171,0.182,0.0264,4,3.477,NA,NA,NA,NA,NA,0.181333333333333,NA,NA,NA
"PE","PFTC5","AKN7109",2020,"March","2020-03-12","QUE","BB",4,"Gramminoid","Cyperaceae","Carex pygmaea","Carex","pygmaea",2,2.3,NA,"3",0.043,0.186,0.186,0.195,0.019,3,2.61,NA,NA,NA,NA,NA,0.189,NA,NA,NA
"PE","PFTC5","AXE8216",2020,"March","2020-03-12","QUE","BB",3,"Gramminoid","Juncaceae","Luzula racemosa","Luzula","racemosa",2,6.7,NA,NA,0.051,0.234,0.237,0.181,0.0174,2,2.264,NA,NA,NA,NA,NA,0.217333333333333,NA,NA,NA
"PE","PFTC5","BXI0062",2020,"March","2020-03-12","QUE","BB",2,"Gramminoid","Juncaceae","Luzula racemosa","Luzula","racemosa",2,4.4,NA,NA,0.038,0.214,0.219,0.202,0.0154,1,1.888,NA,NA,NA,NA,NA,0.211666666666667,NA,NA,NA
"PE","PFTC5","BWG3149",2020,"March","2020-03-12","QUE","BB",2,"Gramminoid","Poaceae","Calamagrostis rigida","Calamagrostis","rigida",2,17,NA,"1",0.027,0.254,0.256,0.258,0.0137,3,3.366,NA,NA,NA,NA,NA,0.256,NA,NA,NA
"PE","PFTC5","BUU3133",2020,"March","2020-03-12","QUE","BB",1,"Gramminoid","Juncaceae","Luzula racemosa","Luzula","racemosa",1,10.1,NA,"5",0.066,0.218,0.209,0.207,0.0304,6,3.259,NA,NA,NA,NA,NA,0.211333333333333,NA,NA,NA
"PE","PFTC5","BWK7308",2020,"March","2020-03-12","QUE","BB",2,"Gramminoid","Poaceae","Calamagrostis rigida","Calamagrostis","rigida",3,24,NA,"1",0.05,0.351,0.357,0.38,0.0232,1,1.323,NA,NA,NA,NA,NA,0.362666666666667,NA,NA,NA
"PE","PFTC5","BWR8413",2020,"March","2020-03-12","QUE","BB",4,"Gramminoid","Poaceae","Calamagrostis rigida","Calamagrostis","rigida",1,22,NA,"1",0.032,0.277,0.288,0.288,0.0151,2,1.021,NA,NA,NA,NA,NA,0.284333333333333,NA,NA,NA
"PE","PFTC5","CDB6537",2020,"March","2020-03-12","QUE","BB",4,"Gramminoid","Poaceae","Calamagrostis anemona","Calamagrostis","anemona",3,22,NA,"5",0.085,0.26,0.242,0.224,0.0445,5,2.901,NA,NA,NA,NA,NA,0.242,NA,NA,NA
"PE","PFTC5","BXQ0542",2020,"March","2020-03-12","QUE","BB",2,"Gramminoid","Juncaceae","Luzula racemosa","Luzula","racemosa",4,6.7,NA,"1",0.025,0.119,0.131,0.092,0.0142,1,1.582,NA,NA,NA,NA,NA,0.114,NA,NA,NA
"PE","PFTC5","BCQ2816",2020,"March","2020-03-12","QUE","BB",1,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",1,1.8,NA,"5",0.079,0.366,0.336,0.273,0.0347,6,2.696,NA,NA,NA,NA,NA,0.325,NA,NA,NA
"PE","PFTC5","COG6328",2020,"March","2020-03-14","TRE","C",4,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",1,6,4,NA,0.11,0.264,0.225,0.378,0.03,2,2.405,0.0275,0.0075,0.60125,80.1666666666667,0.272727272727273,0.289,NA,NA,NA
"PE","PFTC5","CMY6500",2020,"March","2020-03-14","TRE","C",1,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",2,6.4,1,"5",0.145,0.613,0.702,0.65,0.0592,5,2.769,0.145,0.0592,2.769,46.7736486486486,0.408275862068966,0.655,NA,NA,NA
"PE","PFTC5","COK9038",2020,"March","2020-03-14","TRE","C",4,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",1,6,3,NA,0.16,0.279,0.263,0.251,0.0446,2,3.902,0.0533333333333333,0.0148666666666667,1.30066666666667,87.4887892376682,0.27875,0.264333333333333,NA,NA,NA
"PE","PFTC5","COJ3916",2020,"March","2020-03-14","TRE","C",4,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",1,6,2,NA,0.152,0.326,0.288,0.3,0.0436,3,3.817,0.076,0.0218,1.9085,87.545871559633,0.286842105263158,0.304666666666667,NA,NA,NA
"PE","PFTC5","ATY7432",2020,"March","2020-03-14","TRE","C",4,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",1,8,2,NA,0.087,0.331,0.303,0.255,0.0192,2,2.512,0.0435,0.0096,1.256,130.833333333333,0.220689655172414,0.296333333333333,NA,NA,NA
"PE","PFTC5","CIW5202",2020,"March","2020-03-14","TRE","C",3,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",1,12.5,4,"1",0.121,0.418,0.412,0.437,0.045,2,3.748,0.03025,0.01125,0.937,83.2888888888889,0.371900826446281,0.422333333333333,NA,NA,NA
"PE","PFTC5","BKS6261",2020,"March","2020-03-14","TRE","C",4,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",2,21,1,"5",0.9,0.449,0.363,0.481,0.0354,6,2.835,0.9,0.0354,2.835,80.0847457627119,0.0393333333333333,0.431,NA,NA,NA
"PE","PFTC5","BKT6119",2020,"March","2020-03-14","TRE","C",4,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",1,20,4,"5",0.055,0.395,0.429,0.406,0.025,6,1.585,0.01375,0.00625,0.39625,63.4,0.454545454545455,0.41,NA,NA,NA
"PE","PFTC5","ANT1261",2020,"March","2020-03-14","TRE","C",1,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",1,40.6,2,NA,0.634,0.325,0.351,0.295,0.2779,3,22.794,0.317,0.13895,11.397,82.0223101835193,0.438328075709779,0.323666666666667,NA,NA,NA
"PE","PFTC5","BKR4638",2020,"March","2020-03-14","TRE","C",4,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",2,21,2,"5",0.081,0.49,0.423,0.45,0.0317,5,2.552,0.0405,0.01585,1.276,80.5047318611987,0.391358024691358,0.454333333333333,NA,NA,NA
"PE","PFTC5","CIS0953",2020,"March","2020-03-14","TRE","C",3,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",1,12.5,3,"1",0.162,0.441,0.404,0.426,0.0437,1,5.009,0.054,0.0145666666666667,1.66966666666667,114.622425629291,0.269753086419753,0.423666666666667,NA,NA,NA
"PE","PFTC5","CLS6499",2020,"March","2020-03-14","TRE","C",5,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",1,8.5,3,NA,0.051,0.099,0.109,0.121,0.0167,2,4.101,0.017,0.00556666666666667,1.367,245.568862275449,0.327450980392157,0.109666666666667,NA,NA,NA
"PE","PFTC5","CLX3823",2020,"March","2020-03-14","TRE","C",2,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",1,8,3,NA,0.05,0.419,0.452,0.436,0.0224,2,1.376,0.0166666666666667,0.00746666666666667,0.458666666666667,61.4285714285714,0.448,0.435666666666667,NA,NA,NA
"PE","PFTC5","CNB8487",2020,"March","2020-03-14","TRE","C",5,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",1,8.9,1,NA,0.15,0.233,0.222,0.24,0.0376,NA,NA,0.15,0.0376,NA,NA,0.250666666666667,0.231666666666667,NA,NA,NA
"PE","PFTC5","CNT6057",2020,"March","2020-03-14","TRE","C",3,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",1,5.5,3,NA,0.109,0.249,0.294,0.221,0.0274,3,2.168,0.0363333333333333,0.00913333333333333,0.722666666666667,79.1240875912409,0.251376146788991,0.254666666666667,NA,NA,NA
"PE","PFTC5","CEE0397",2020,"March","2020-03-14","TRE","C",5,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",1,8.9,2,NA,0.147,0.209,0.217,0.237,0.0409,2,4.469,0.0735,0.02045,2.2345,109.266503667482,0.278231292517007,0.221,NA,NA,NA
"PE","PFTC5","AYF7496",2020,"March","2020-03-14","TRE","C",5,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",2,3.8,2,NA,0.094,0.248,0.273,0.249,0.0271,2,3.133,0.047,0.01355,1.5665,115.608856088561,0.288297872340426,0.256666666666667,NA,NA,NA
"PE","PFTC5","AQE5913",2020,"March","2020-03-14","TRE","C",4,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",1,8,5,NA,0.066,0.257,0.245,0.237,0.0174,1,2.173,0.0132,0.00348,0.4346,124.885057471264,0.263636363636364,0.246333333333333,NA,NA,NA
"PE","PFTC5","AQK5616",2020,"March","2020-03-14","TRE","C",4,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",2,10,2,NA,0.058,0.261,0.238,0.234,0.0142,1,2.368,0.029,0.0071,1.184,166.760563380282,0.244827586206897,0.244333333333333,NA,NA,NA
"PE","PFTC5","AQL4649",2020,"March","2020-03-14","TRE","C",4,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",2,10,1,NA,0.035,0.256,0.272,0.218,0.0093,2,1.277,0.035,0.0093,1.277,137.311827956989,0.265714285714286,0.248666666666667,NA,NA,NA
"PE","PFTC5","COF0468",2020,"March","2020-03-14","TRE","C",4,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",1,6,1,NA,0.148,0.3,0.279,0.276,0.045,2,4.746,0.148,0.045,4.746,105.466666666667,0.304054054054054,0.285,NA,NA,NA
"PE","PFTC5","AYG1241",2020,"March","2020-03-14","TRE","C",5,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",2,3.8,3,NA,0.104,0.226,0.246,0.228,0.0318,2,3.41,0.0346666666666667,0.0106,1.13666666666667,107.232704402516,0.305769230769231,0.233333333333333,NA,NA,NA
"PE","PFTC5","CEK1352",2020,"March","2020-03-14","TRE","C",1,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",1,5.7,5,NA,0.058,0.131,0.141,0.139,0.0144,1,2.971,0.0116,0.00288,0.5942,206.319444444444,0.248275862068965,0.137,NA,NA,NA
"PE","PFTC5","CMU0940",2020,"March","2020-03-14","TRE","C",1,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",1,14,2,"5",0.063,0.486,0.467,0.442,0.0332,5,1.652,0.0315,0.0166,0.826,49.7590361445783,0.526984126984127,0.465,NA,NA,NA
"PE","PFTC5","AYN2714",2020,"March","2020-03-14","TRE","C",4,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",1,8,1,NA,0.078,0.346,0.338,0.328,0.0184,1,1.97,0.078,0.0184,1.97,107.065217391304,0.235897435897436,0.337333333333333,NA,NA,NA
"PE","PFTC5","CME5357",2020,"March","2020-03-14","TRE","C",4,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",2,21,3,"5",0.074,0.46,0.369,0.416,0.0302,6,2.571,0.0246666666666667,0.0100666666666667,0.857,85.1324503311258,0.408108108108108,0.415,NA,NA,NA
"PE","PFTC5","AQN9078",2020,"March","2020-03-14","TRE","C",1,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",1,40.6,1,NA,0.382,0.356,0.316,0.304,0.1554,1,11.698,0.382,0.1554,11.698,75.2767052767053,0.406806282722513,0.325333333333333,NA,NA,NA
"PE","PFTC5","CLO2466",2020,"March","2020-03-14","TRE","C",5,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",1,8.5,2,NA,0.069,0.131,0.13,0.118,0.0235,2,4.549,0.0345,0.01175,2.2745,193.574468085106,0.340579710144927,0.126333333333333,NA,NA,NA
"PE","PFTC5","CLW3373",2020,"March","2020-03-14","TRE","C",5,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",1,8.5,4,NA,0.058,0.268,0.11,0.167,0.0185,2,3.937,0.0145,0.004625,0.98425,212.810810810811,0.318965517241379,0.181666666666667,NA,NA,NA
"PE","PFTC5","CNH5018",2020,"March","2020-03-14","TRE","C",3,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",1,5.5,1,NA,0.114,0.282,0.308,0.285,0.0285,2,2.481,0.114,0.0285,2.481,87.0526315789474,0.25,0.291666666666667,NA,NA,NA
"PE","PFTC5","BUW5591",2020,"March","2020-03-14","TRE","C",2,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",2,6.5,5,NA,0.032,0.238,0.174,0.12,0.008,2,2.536,0.0064,0.0016,0.5072,317,0.25,0.177333333333333,NA,NA,NA
"PE","PFTC5","CNP7038",2020,"March","2020-03-14","TRE","C",3,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",1,4,1,NA,0.083,0.32,0.29,0.286,0.0251,2,2.301,0.083,0.0251,2.301,91.6733067729084,0.302409638554217,0.298666666666667,NA,NA,NA
"PE","PFTC5","AOT7539",2020,"March","2020-03-14","TRE","C",2,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",2,6.5,2,NA,0.03,0.262,0.168,0.117,0.008,3,2.264,0.015,0.004,1.132,283,0.266666666666667,0.182333333333333,NA,NA,NA
"PE","PFTC5","AOK9318",2020,"March","2020-03-14","TRE","C",2,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",1,3.6,5,NA,0.052,0.318,0.229,0.128,0.0142,2,3.626,0.0104,0.00284,0.7252,255.352112676056,0.273076923076923,0.225,NA,NA,NA
"PE","PFTC5","CGA3269",2020,"March","2020-03-14","TRE","C",2,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",1,3.6,4,NA,0.053,0.267,0.183,0.126,0.0159,2,4.106,0.01325,0.003975,1.0265,258.238993710692,0.3,0.192,NA,NA,NA
"PE","PFTC5","BUS1756",2020,"March","2020-03-14","TRE","C",4,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",2,6.5,4,NA,0.026,0.257,0.176,0.117,0.0068,1,1.962,0.0065,0.0017,0.4905,288.529411764706,0.261538461538462,0.183333333333333,NA,NA,NA
"PE","PFTC5","BKX7899",2020,"March","2020-03-14","TRE","C",4,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",1,20,3,"5",0.06,0.396,0.393,0.379,0.0313,5,2.038,0.02,0.0104333333333333,0.679333333333333,65.111821086262,0.521666666666667,0.389333333333333,NA,NA,NA
"PE","PFTC5","CFB5184",2020,"March","2020-03-14","TRE","C",1,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",1,2.6,4,"1",0.171,0.253,0.287,0.281,0.0542,2,4.395,0.04275,0.01355,1.09875,81.0885608856089,0.316959064327485,0.273666666666667,NA,NA,NA
"PE","PFTC5","CWW4359",2020,"March","2020-03-14","TRE","C",4,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",2,8,1,NA,0.078,0.328,0.299,0.304,0.018,2,2.732,0.078,0.018,2.732,151.777777777778,0.230769230769231,0.310333333333333,NA,NA,NA
"PE","PFTC5","CEX5438",2020,"March","2020-03-14","TRE","C",1,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",1,NA,5,"1",0.183,0.296,0.356,0.295,0.0569,3,3.703,0.0366,0.01138,0.7406,65.079086115993,0.310928961748634,0.315666666666667,NA,NA,NA
"PE","PFTC5","CXN3306",2020,"March","2020-03-14","TRE","C",1,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",2,3.3,5,"1",0.068,0.283,0.304,0.263,0.0162,1,2.134,0.0136,0.00324,0.4268,131.728395061728,0.238235294117647,0.283333333333333,NA,NA,NA
"PE","PFTC5","CET3376",2020,"March","2020-03-14","TRE","C",1,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",1,2.6,3,"1",0.123,0.324,0.323,0.315,0.0388,1,3.948,0.041,0.0129333333333333,1.316,101.752577319588,0.315447154471545,0.320666666666667,NA,NA,NA
"PE","PFTC5","CLC5316",2020,"March","2020-03-14","TRE","C",2,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",2,11,4,NA,0.172,0.452,0.445,0.453,0.0765,2,4.561,0.043,0.019125,1.14025,59.6209150326797,0.444767441860465,0.45,NA,NA,NA
